Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
serra,@sheanxgarcia,May 22,"hmm... lovers quarrel...?

#danstelle #honkaistarrail #honkaistarrailfanart #danheng #love #stelle #loversquarrel",,34.0,355,love
Misha,@Misha_Again_,May 22,"I could not be any happier in this moment.
And my boy invited me to go skating at the skate park with him.
Omg. Imma cool kid now! 
#familytime #love #summertime #skateboarding #weekendmood #weekendvibes",4.0,1.0,39,love
Patrick Carney,@Carney_ART,May 21,"If you can’t afford to travel, you travel mentally through reading. You can see anything and go any place you desire to in reading.

#MichaelJackson #Art #KingOfPop #CarneyArt #KingofPopMichaelJackson #GlovedOne #Love #Music 
#ThereIsOnlyOne #MJFam
#artoftheday #Quote #Desire",9.0,24.0,55,love
Aurellia ♡☆♡,@Aurellia42,May 21,"Follow my.
#Love
Love you all 
#Beautiful",18.0,61.0,469,love
CJ,@CJLovesEggnog,May 22,How it started vs how it’s going #Love #APEX,4.0,3.0,41,love
Kari Joys MS,@KariJoys,May 22,Be #Love.  Be #Light!   #JoyTrain #Joy #Peace #Kindness #MentalHealth #Mindfulness #GoldenHearts #IAM #ChooseLove #Blessed #IDWP #IQRTG #SundayMorning #SundayMotivation #SundayThoughts #SuperSoulSunday #ThinkBIGSundayWithMarsha,1.0,25.0,68,love
Judge Reinhold,@JudgeReinhold,May 21,"Thanks to all you guys for the birthday love -

#Birthday2023 #gratitude #love #lifeisgood",9.0,5.0,43,love
Bahá’í Friends,@BahaiFriends,May 21,"Love is the foundation of our existence, and it is through the love of God that we find our true purpose.

Without this love, the world would be devoid of all its beauty and meaning, and our hearts would remain disconnected. 

#love #bahai #faith #bahaifaith",1.0,11.0,52,love
Karita Mattila,@MattilaKarita,May 22,"Holiday week #2. Starting tomorrow.

Sunshine. Warmth. Swim. Jacuzzi. Privacy.

Home is best.

#Florida #LOVE",11.0,2.0,316,love
The Battle Bunnies NFT,@battlebunnynft,May 21,"hear hoplite's tale of his epic adventure with his friends! 

listen for free here:
 http://thebattlebunnies.io/novel 

#hop #story #audiobook #audible #spotify #book #novel #fun #adventure #quest #danger #epic #character #flufflefam #BattleBunnies #amazon #free #NewBook #love",5.0,19.0,24,love
Big Cat Rescue,@BigCatRescue,May 22,"“Kindness…a simple way to tell a struggling soul that there is love to be found in this world.”

#SummerBobcat #BigCatRescue #Rescue #BigCats #Kindness #KindnessMatters #Quotes #QuotesToLiveBy #Love #Cat #Bobcat #Florida #Sanctuary #CaroleBaskin",1.0,20.0,75,love
B∆RZ ® B3∆$T,@BarZaTTacKs,May 21,Mad props to the manual labor workers behind the #bridge   We #love you  #HEX #FAMLY,5.0,9.0,103,love
It Is Written,@itiswritten,May 21," God has amazing things in store for the future. 

#thanks #miracle #faith #love #help #faith #trust #future #itiswritten #verseoftheday #inspirational #God #Jesus #HolySpirit #blessed #gospel #Bible #photooftheday #scripture #iiw",1.0,16.0,70,love
NataliCuteeli,@NataliCuteeli,May 22,"A little retro with a hint of pink will be pleasant this evening 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #spring #positive #beauty #pink #garden #flowers #gardening #floristics #floriculture #blossom #TwitterNatureCommunity",9.0,13.0,122,love
Nature Speaks,@NatureSpeaks6,May 22,"This Bald Eagle was watching over her nest which contains three Eaglets.
#love #follow #life #PictureOfTheDay #photography #photographs #birds #birdphotography #wildlife #animals #beautiful #weather #miwx #nature #naturewx",,7.0,41,love
Paul William Grenier,@iampaulgrenier,May 21,"""If you're going to love someone or something then don't be a slow leaking faucet - be a hurricane."" —Shannon L. Alder #Kindness #Love #Abuseofpower #domesticviolence #helpinghand #QuestionThinkAct",,2.0,5,love
Endless Roaming,@endless_roaming,May 22,"Dug up my old #passports from Salzburg to Scunthorpe to Saigon and Sioux Falls... I wonder where to next? 

Pretty sure I know but open to suggestions 

#photography #travel #blackandwhitephotography #australia #love #wanderlust #roadTrip",3.0,5.0,17,love
MonicaKo,@MonicaKory88,May 21,"#Mauritius, 03.01.16 

Water
Life and death
Seed of a new fruit
The earth is teeming
The see and the moon are boiling
On a small flame 

#poetry #poesía #WritingCommunity #poems #photography #naturephotography #summer #Trending #sundayvibes #NFT #LoveStory #poetrycommunity #NFTs",1.0,1.0,12,love
Rhino,@ryandubbz,May 21,"Let's keep $Jesus trending! 
If just even one person gets saved from Jesus trending, that is worth more than anything!
#jesus #god #love #faith #christian #church #christ #holyspirit #prayer #christianity #pray #bibleverse #godisgood #worship #hope #jesuslovesyou #amen #blessed",2.0,16.0,26,love
SuperChillBean.ftm,@SuperChillBean,May 22,"#Giveaway  $FTM #FANTOM 
#NFT Mint on sale

To ENTER : 

1. Follow : 
@Mirror_fi
 and 
@sleak_crypto
 

2. Tag 3 friends 

3. Like  and RT 

Lets go $FTM #LOVE #FANTOM and all #Communities

You have $LOVE can you give #LOVE that's all i have $LOVE you all ",15.0,14.0,22,love
Katie Erickson,@KatieEr90858391,May 21,"If, ya""ll Intrested?!?! in & Photography?? Check..out my Good friend Jaron Cass. He owns his own business like I do. We don't talk anymore!! Contact him jaronccass@gmail.com #Marriage #Love #Wedding #AnimalCrossing #ACNH #NintendoSwitch",,2.0,2,love
Pepper_Mylo_And_Holly,@PepperMyloHolly,May 22,"We had the bestest evening at the dog park tonight 

#dogpark #dog #dogs #Dogsarefamily #dogsoftwitter #petsathome #love #lovedogs #sunshine #sundaygame #sundaygame #Trending #peppermyloandholly",2.0,2.0,11,love
Oak Forest Cheer,@OF_Varsity,May 21,"What a beautiful day to celebrate & support one of our favorite little Bengals! 

Lucky Fin Project

Also had a great time playing a game of wiffle ball (obviously not in our wheelhouse)! 

#limbdifferenceawareness #bengalpride #love #kindness",1.0,2.0,13,love
𝐌𝐚𝐦𝐢 𝐒. 𝐊𝐚𝐭𝐞,@mami_mami813,May 22,"May you begin this day with a smile on your face and with happiness for your soul to embrace. Good Morning my love..

#Family  #Love ",1.0,31.0,51,love
James Price,@JPriceCartoons,May 21,"Sometimes Rita gets a little nervous (especially if she has a crush on a handsome young wolf like Wayne).

#cartoon #wolves #love #romance #couples #drawing #cute #friends #friendship #illustration #digitalart",2.0,4.0,28,love
SOBERVERSE,@Soberverse,May 22,"Overcoming your addiction isn’t just about walking away from substances. It’s about gaining the tools to maintain your sobriety and improving every area of your life. Visit http://Sober.com
.
#mentalhealth #addictionrecovery #love #sober #sobriety #soberlife #depression",3.0,5.0,23,love
Allen J. Schaben,@alschaben,May 22,"Cruel World music festival, featuring Siouxsie, Iggy Pop rescheduled for Sunday  #CruelWorld #love&rockets https://latimes.com/homeless-housing/story/2023-05-20/rose-bowl-music-festival-in-pasadena-halted-due-to-severe-weather…",3.0,2.0,7,love
Robert Ratemo,@4ratemorobert1,May 22,"Past the hot water kettles. 

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #artafric",,6.0,45,love
Creativity's Calling,@CreativitysCall,May 21,Good ghosts. The work continues. The beat goes on. Melodies. Harmonies. #ThankYou #Joy #Kindness #Love #Play #Purpose,,1.0,10,love
Robert Ratemo,@4ratemorobert1,May 22,"The sunshine  and bananas .

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #art",,5.0,33,love
Ollie Hill,@Peggy_Sue_3rd,May 22,"Come and join us in this very very special space where we talk about things IRL Sasquatch….   
With our very special guest 
@bigfoot_doc
 

Give him a warm welcome on this Soave and show him that Sassy community love! 

#staysassy #sassyhunterfiles #LFG #love",2.0,4.0,19,love
Ann Silvers,@AnnSilvers,May 22,"""Gaslighting is mind control to make victims doubt their reality."" --Tracy A. Malone
For more on what gaslighting is and looks like: https://annsilvers.com/blogs/news/gaslighting-quotes… 

#DomesticAbuse #Narcissist #narcissisticabuse #mentalhealth #relationships",,6.0,31,love
Vicky Whedbee,@vicky_whedbee,May 22,"Review: ""I knew it was a romance, but I didn’t know how much it would move me.""

http://relinks.me/B01M0JJNLP 

#BookReview #BookBoost #LoveStory #WritingCommunity #readersoftwitter",,36.0,24,love
SuperChillBean.ftm,@SuperChillBean,May 21,"$LOVE this $BAY wen 
@coingecko
  #Listing #FANTOM $FTM  
$SPANK your $CONK and $CHILL by the $BAY with you #Baylien  
#zealy quest #MEME 
@BayliensFTM
  
@TrippySteve22
  
@moon_masters
  
#LOVE these #NFTs $FTM ",,2.0,19,love
Deidré Wallace,@relationshipsdw,May 21,"Assumptions can seriously damage #relationships. Find out more at: http://relationshipknowledge.com
#assumptions",1.0,3.0,6,love
John Anthony Miller,@authorjamiller,May 22,"Song of Gabrielle:
Normandy, 1216
Witches, war and the woman who loved two men.
#medieval #HistoricalFiction #Romance
https://amazon.com/Song-Gabrielle-Woman-Who-Loved-ebook/dp/B097CK2MBS/…
https://amazon.co.uk/Song-Gabrielle-Woman-Who-Loved-ebook/dp/B097CK2MBS/…",,16.0,12,love
RJK,@SheLovesSasuke,May 22,When he says: “How Many Times do I have to prove to you that you’re the only one for me.” and he does and proves that. #love #real #nolies #truelove #manandwoman #sessrin,,12.0,69,love
"peace, peace, peace",@gede_prama,May 22,"The more... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @gary_hensel
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",1.0,3.0,8,love
Ray Sanchez,@OssiningSup,May 22,We need more efforts like this!!!  Todays walk led me to find this effort to spread love across a community.    #love #cultureofcare,,,27,love
Virginia K. Wallace,@VirginiaKWalla1,May 22,"#romance #romancenovels #anthology #romancenathology #books #ebooks #newrelease #shortstories #scifi #sciencefiction #BVS #maryshelley #frankenstein #horror #darkromance 

COMING SOON!!! https://amzn.to/41ro29P",,24.0,18,love
N.J. Walters,@njwaltersauthor,May 21,"It takes a special woman to unchain a drakon and set him free. 

DRAKON UNCHAINED is now available! 
@njwaltersauthor
 @entangledpub
 #dragons #PNR #romance #mustread #ebooks 
@amazon
: https://amazon.com/Drakon-Unchained-Blood-N-J-Walters-ebook/dp/B07FMG4W2W/…",,7.0,5,love
Ken Fry,@KenFry10,May 22,"""The writing is vivid and sensory, bringing the characters and settings to life in a most enjoyable manner.""
READ THE CHRONICLES OF AVELINE
http://getbook.at/aveline1 
First book is #FREE 
#medieval #romance #suspense
#freebook #kindle 
#histfic #amreading #bookworms
#mustread",,18.0,11,love
"peace, peace, peace",@gede_prama,May 21,"River of love is... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",1.0,2.0,7,love
Kelly Cresswell,@KellyCresswell7,May 22,"Some lovely photos that were taken by my talented man David in an iconic beauty spot in Widnes…Spike Island today x

We had a great time together and he got some fantastic shots!

#photograghy #love #happyplace xx",3.0,,18,love
Images and Quotes,@ImagesandQuotes,May 21,"Love Firsts Journal  
This Art Nouveau romantic notebook is for all your treasured memories of every first you experienced with the one you #love.
https://amazon.com/dp/B083XVFVBJ",,2.0,4,love
"Alexandria J Snowdon, Award Winning Author",@AlexandriaJSno1,May 21,"Blessings to you all! #ShamelessSelfPromoSunday and a  #WritersLift. Please let's #FolloForFolloBack #Retweet #Share And #Comment Drop your #Link #Blog #ChildrensBook #Romance #Poetry, #video, #Wip Thank you!",12.0,6.0,15,love
"Susan Chasse, B.A, LMP",@SChasse49,May 22,"""Be certain that in the Religion of Love there are no Believers & Nonbelievers. 

LOVE embraces All.""

~Rumi

#love #Peace #ThinkBIGSundayWithMarsha  #gratitude #KindnessMattersッ #appreciation  #beauty #Happiness",,3.0,6,love
Dr. Linda Berman,@LindaBerman4,May 21,"Love does not consist of gazing at each other, but in looking outward together in the same direction.
Antoine de Saint-Exupéry

#love",,1.0,6,love
Dr. Linda Berman,@LindaBerman4,May 21,"The mother-child relationship is paradoxical &,in a sense, tragic. It requires the most intense love on the mother's side, yet this very love must help the child grow away from the mother, & to become fully independent.

Erich Fromm

#mother #child #relationship #love #lettinggo",,6.0,46,love
Q.QuEEn (艾瑞卡),@QueenQQ25,May 22,"#TGIM #Beautiful_Day
 #BT #TWTTTL #BW
https://youtu.be/zLRYAX8j7a8
#Mothers_Womb
( Holy Dwelling )
- RLCM ft. Kelly Boek -
#Love#Peace",,2.0,7,love
KAKA LAM 嘉嘉,@iamkakalamkk,May 21,"Forever Love Song

https://medium.com/the-pub/forever-love-song-4e5acf1ff256…

#thepub #poetry #iamkakalamkk #medium #love #lovestory #foreverlove",,1.0,4,love
Dr. Linda Berman,@LindaBerman4,May 21,"Perhaps love is the process of my leading you gently back to yourself. 

Antoine de Saint-Exupéry

#love #self",,2.0,7,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 22,"The Glory Days of Piracy await you, come Sail away into an Exhilarating, High Seas Adventure where the Stakes are High, the Hero is a Seductive and Dangerous Pirate, the Heroine is Feisty and Courageous, the Villains are Deadly, and the Romance is Sizzling Hot. #romance",,5.0,6,love
Lance Becvar,@Dadsonpowermode,May 21,"Love your life and make it the best story ever. #ThinkBIGSundayWithMarsha 
#love #story #Legacy #inspirational #life",4.0,34.0,48,love
Carol,@carol_thomas2,May 22,"""A thoroughly enjoyable story, fantastic characters, both furry and human – I loved it!” Maybe Baby http://getbook.at/MBAmazon #kindledeals #KindleUnlimited 

#Romance #amreading #largeprint available #BYNR #romcom #readingforpleasure  #BookTwitter 
@JoffeBooks",,4.0,5,love
Kari Joys MS,@KariJoys,May 22,"#Love is not an emotion; It is your very existence! #JoyTrain #Joy #Peace #BeLove   RT 
@DrJoeDispenza",2.0,4.0,17,love
TimRambo,@TimRamboReal,May 21,"Have Faith
God is Good
Nature always Wins
God bless You
God is Love

#Jesus #God #love #faith #christian #church #christ #holyspirit #prayer #christianity #pray #bibleverse #godisgood #worship #hope #jesuslovesyou #amen #blessed $JESUS #JesusIsLord #JesusChrist #JesusSaves…",,3.0,5,love
𝙃𝙤𝙪𝙙𝙞𝙣𝙞,@houdini_af,May 22,LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE $LOVE #LOVE #HBAR,3.0,2.0,13,love
Corin Burnside,@write_corinmd,May 21,"It’s two months until #HerForgottenPromise is let loose into the wild! Pre-order from all your usual outlets and available to request on #NetGalley 
#histfic #womensfiction #romance
@HQstories
 @AudLinton",,19.0,22,love
Reece's Rainbow,@ReecesRainbow,May 22,"Evan has been #waiting for years for a family to choose to #adopt him and make him their #son. He deserves so much more than even the best #orphanage could give. He needs the #love of family. Could that family be you?

http://reecesrainbow.org/childgrant/evan-3…

#hydrocephalus #cerebralpalsy #hope",,4.0,10,love
Professor Eunice Lumsden,@eunice_lumsden,May 21,"Our journeys are never straight roads. Sometimes we have to dig & dig to carry on- but carry on we must

Inclusion for all is non negotiable but will always be a journey with the destination never reached

#Relationships #representation are key",,5.0,14,love
Denise Hunter,@DeniseAHunter,May 21,"Get the sneak preview of the first 3 chapters of 
@NancyNaigle
’s June Release, AND THEN THERE WAS YOU!  Following the ultimate #betrayal, Natalie heads to the mountains to heal, but one man is determined to make sure justice is served. https://bit.ly/3nfluNZ  #Romance #love…",2.0,2.0,6,love
Rhonda/R.L.M. Tipton,@_RLMT,May 22,"Do you love romance, crime, fantasy, or YA books? For #WolfPackAuthors member Sharon Lopez (
@sharonL33940258
), it's all about the story. Visit her profile on Twitter for more information. 

http://tinyurl.com/y5qlcc76
#romance #fantasy #crime #spirituality #books #amreading",1.0,3.0,2,love
Carol,@carol_thomas2,May 22,"Brilliant news ... all of my #romance books are now available on #KindleUnlimited:  http://amazon.co.uk/Carol-Thomas/e…. Happy reading! 

#romancereaders #amreading 
@JoffeBooks
 @ChocLituk
 #RomCom #BookTwitter #kindlebooks",,6.0,6,love
Commander Vikram W Karve,@w_karve,May 21,"#SocialMedia #Humor #Relationships
You are separately ""Friends"" with a Boy and a Girl - who - at that point of time - are not in a relationship.
They get married.
Both ""Unfriend"" You ",2.0,,16,love
