Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
mustLearnMore,@mustLearnMore,May 28,"""Rule your mind or it will rule you.""
— Horace
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #support #community #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness #mentalhealth #psychology #mustlearnmore",,,3.0,friendship
Ozzie girl - Loving life Sunshine,@OzzyGirlSunny_,May 28,Treasures in life  #friendship,1.0,4.0,7.0,friendship
mustLearnMore,@mustLearnMore,May 28,"Cease worrying about things beyond your will.
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #support #community #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness #mentalhealth #psychology #mustlearnmore",,,2.0,friendship
mustLearnMore,@mustLearnMore,May 29,"""Luck is what happens when preparation meets opportunity.""
— Seneca
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness #mentalhealth #psychology #mustlearnmore",,,1.0,friendship
mustLearnMore,@mustLearnMore,May 29,"""Who looks outside, dreams; who looks inside, awakes.""
— Carl Jung
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness #mentalhealth #psychology #mustlearnmore",,,1.0,friendship
mustLearnMore,@mustLearnMore,May 28,"""Never give up on a dream just because of the time it will take to accomplish it. The time will pass anywhere.""
— Earl Nightingale
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #gratitude #wisdom #discipline #philosophy #Christianity #happiness",,,4.0,friendship
Young Professionals Forum Ondo,@YPFOndo,May 29,"IT'S AN AMAZING NEW WEEK!

How about achieving your goals faster and farther than you ever imagined?

Consider this quote:“If you want to go fast, go alone; but if you want to go far, get together”

#YPFOndosouth 
#Hopechurch
#Youngprofessionals
#MotivationlMonday
#Friendship",2.0,,2.0,friendship
Mystic KootenayGirl,@Kootenaygirl69,May 28,"Today is my best friends birthday. This woman is such a phenomenal human who has overcome life's bullshit in some remarkable ways. She IS a survivor.

She is the kind of friend that can literally complete my sentences.
I fuckin love her.

#RideOrDieHomie
#BestFriends
#Overcome",1.0,,17.0,friendship
Mary Keiser,@MaryKeiser1,May 29,"Sundays are more fun with  friends 

#dogsoftwitter  #dogs  #pets  #Animals
#bestfriends  #music",,,3.0,friendship
Jeremy,@Jayibiwoye,May 28,"It's a Happy Sunday from us here
So nice to finally meet the Boss 
@Caleb_fatorisa
 and to catch up with my wonderful friend 
@marybamidele_
 
In short, Sunday was amazing
First service at the 
@dclmhq
 
#GCK2ndAnniversary #DLConversations #friendship #celebrity #musician",3.0,1.0,57.0,friendship
WabiSabi,@Geeky_Foodie,May 28,"And very few understand this! But those few are enough  
#memoriesbringbackyou #Grief #Love #Friendship",7.0,1.0,26.0,friendship
Amanda Holley,@listentoamanda,May 29," #RideOrDie in between shots  random Bts w tha team & cast  so thankful for each of you!! 

STILLS  by 
@mikeypiliero
 
Hair color: 
@rafael
.torrecilla 
Style: @ryanmartir 
#streetstyle #friendship #artist #singer #songwriter #fashion #music #pinterest #losangeles #nyc",1.0,1.0,8.0,friendship
Glenn McDowell (He/Him),@Glenn6188,May 28,"Just a few student nurses with some time off, out letting their hair down  

#belfast  #studentnurses #thefutureisbright #SelfCareSaturday #selfcareforhealthcare #friendship #muchneededtimeoff #werealmostthere #examseason",,1.0,15.0,friendship
mustLearnMore,@mustLearnMore,May 28,"Nurture better habits...
• • • • •
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #support #community #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness #mentalhealth #psychology #mustlearnmore",,,2.0,friendship
Mariska Haring,@MariskaRocLuh,May 29,"SISTER FROM ANOTHER MISTER. 
@LaurelLHolloman
 and 
@tracymiddendorf
  #friendship #BFF",2.0,2.0,60.0,friendship
James Price,@JPriceCartoons,May 29,"A picture of Sally Squeeks with her squirrel friend Sam.

I wonder what these two are up to?

#cartoon #drawing #originalcharacterart #anthro #mouse #squirrel #rodents #digitalart #cute #friends #friendship",2.0,5.0,28.0,friendship
mustLearnMore,@mustLearnMore,May 28,"""To do harm is to do yourself harm. To do injustice is to do yourself an injustice.""
— Marcus Aurelius
#stoicism #courage #tenacity #resilience #strength #love #family #friendship #gratitude #wisdom #discipline #philosophy #Christianity #happiness #health #mindfulness",,,5.0,friendship
Inspiration by John,@LifeWithJohn,May 29,Friends may change but the memories last forever. ~ #TrueFriends,1.0,7.0,16.0,friendship
Fab Occasions™ ( The Fab App ),@the_fab_app,May 29,"Groom Squad hopping into the Trend smartly.. 

#indianbride #indianwedding #weddingdress #bridallehenga #nikah #muslimah #muslimbride #muslimwedding #trendingreels #trendingsongs #trendingaudio #newtrend #trendingnow #trendsetter #indiangroom #squadgoals #TrendingHot #Trending",1.0,1.0,2.0,friendship
Joceline Fuzailov,@Joceline11375,May 29,She rlly is my best friend I cannot find someone as crazy as her  #bestfriends,1.0,1.0,1.0,friendship
Madcats,@madcatsalumni,May 28,"https://linktr.ee/MadcatsAlumni

Diamond  Jubilee Celebration - IHM Chennai
Save the date - 11 August 2023 | Friday | 
#madcats
#madcat
#ihmchennaialumni
#ihmchennai
#hospitality
#reunion
#DCMF
#diamondsareforever
#ihmcaa
#madcatsreunion
#11aug2023
#friends
#friendship
#batchmates",,2.0,3.0,friendship
Cooper,@29_chubbyAmelia,May 29,"Thank you to Petunia Mae 
@PetuniaMaePug
 for my turtle stuffie  that Granny helped pick out.  I love it!  Also, thanks for my blueberry treats (not pictured), they're yummy.  #dogsoftwitter #friendship",13.0,15.0,174.0,friendship
VINTA NANDA,@vintananda,May 29,"Much happiness comes when you find your next film or it finds you. 

#seeyousoon 
#friendship #friendshipgoals #friends #life #filmmaker #dilsedirectorhoonyaar",,8.0,20.0,friendship
Mariam malik,@Mariamm76656591,May 28,"Okay when you are talking to your bestie 
#BestFriend #BestFriends #BESTY #student #Students #TrendingNow #TrendingNow #Trending",1.0,1.0,9.0,friendship
Claire,@BeachTimeClaire,May 28,"Alanis Morisette at Boston Calling! Have a bit of a girl crush on this legend!     Thank you 
@CornwallKateR
 and  
@CornwallKCMark
 for treating 
@SurfSnorkelSte
 and I to a fab weekend  #BestFriends",2.0,2.0,9.0,friendship
Inspiration by John,@LifeWithJohn,May 30,"Remember, life's most valuable antiques are dear old friends. ~ #TrueFriends",,8.0,18.0,friendship
KatShirt,@KatShirt,May 28,"Everyone has their path.
That doesn't make it anymore
Right or wrong 

Than yours.

#YourPath #Positivity #Wisdom #Inspiration #Friendship #Family #Life #Writers #Photography #Poet #Author #Artist #CatsOnTwitter #CatsOfTwitter",1.0,4.0,24.0,friendship
Nothing Down Here But Love,@NothingDown21,May 28,"What you can’t see on this photo is that Jack is hugging Alfie just as tightly! 

Despite the cool face… 

Despite the typical sibling squabbles…

Their love is deep!

#brotherlylove
#trisomy21awareness
#nothingdownaboutit
#downsyndromelove
#brothersforlife
#friendsforever
#t21",5.0,6.0,41.0,friendship
𝐀𝐫𝐦𝐚𝐧,@CoolBoyArman01,May 28,"𝙁𝙧𝙞𝙚𝙣𝙙𝙨𝙝𝙞𝙥
𝘿𝙤𝙣'𝙩 𝙉𝙚𝙚𝙙 𝘾𝙪𝙩𝙚 𝙫𝙤𝙞𝙘𝙚
𝘼𝙣𝙙 𝙡𝙤𝙫𝙚𝙡𝙮 𝙁𝙖𝙘𝙚 , 
𝙁𝙧𝙞𝙚𝙣𝙙𝙨𝙝𝙞𝙥 𝙉𝙚𝙚𝙙 𝙏𝙧𝙪𝙚
𝙃𝙚𝙖𝙧𝙩 𝘼𝙣𝙙 𝙐𝙣𝙗𝙧𝙚𝙖𝙠𝙖𝙗𝙡𝙚
𝙏𝙧𝙪𝙨𝙩 . 

#Friendship #friends #Trending",4.0,7.0,21.0,friendship
Kimberly Harle Solis,@KimHarleSolisSA,May 28,Found these two early birds that woke up early and didn’t want to wake anyone else up  #SundayMorning #SundayFunday #BestFriends #Dogman #dogsarelove,,1.0,26.0,friendship
♡♡ ÌFÈÒĹÙŴÀSÈÙÑ♡♡,@Ijesha_Damsel,May 28,"Sunday buffet with my beloved .
#may30th #birthdayinabit 
#FRIENDS4EVER #friendship #beloved #oluwaseun #SundayFunday #SundayBrunch",2.0,3.0,12.0,friendship
zwoṱhe_s,@siwada_zwothe,May 28,"Reunion and a farewell 
#friendship !",1.0,1.0,9.0,friendship
Valency Jarvis,@PsychNerdV,May 29,"How does laughter sweeten your friendships and refresh your heart?

#PositivePsychology #Quotes #Friendship",,,,friendship
Gale Riding,@RidingGale,May 28,Mylo Finds A Friend #childrensbook for kids 8 and under.  Send them to bed with a story of #kindness #friendship #compassion #authors #writers #poets. The kids will sleep better.,,2.0,3.0,friendship
ರಂಗನ್ ಮಾತು,@san15saarthu,May 27,"Nice mashup for all 
@KicchaSudeep
@dasadarshan
Fans... 

Unity is strength... 

#friendship

https://youtu.be/c9VU0wLVi3k",2.0,3.0,17.0,friendship
Samuel Brown (Sam),@SAMUEL_Dreama,May 29,"True, Jacob was so young when cast as Flounder now he's at that age turning into a young man, were does time go,lol Love the pic of you two #HalleBailey #JacobTremblay #TheLittleMermaid2023 #bestfriends",,,17.0,friendship
J and J Podcast,@TheAverageJs,May 28,"Episode 63 Clip 4

Should the Fast franchise connect with the Triple X franchise?
.
.
.
#theaveragejspodcast #podcast
#podcasts #bestfriends #television #writers #weeklywrp #wrp #movies #fast #fastx #fastandfurious #indiepodcast  #marvel #dceu  #games #twitch #retweet #repost",,,3.0,friendship
DOUGH ONAH,@doughonah,May 28,"Lights, camera, action! 

Here's to the magic of the silver screen and the joy of sharing it with the ones who make life a comedy worth watching! 

Happy birthday 
@OluwatobiMayowa
 More fulfilling years ahead    

#Birthday 
#FriendshipGoals #MakingMemories
#ChildrensDay",2.0,2.0,9.0,friendship
SHEPHARD KEMBO,@shephard_kemb,May 29,"#MondayMotivation 

What if I am not sure of my friends& colleagues true intentions,should i continue to hang around them? 

People don't normally exaggerate their actions,but what they say when you are around so always watch their actions&body language more! #action #friendship",,4.0,8.0,friendship
S❂YANA ART✤shinya,@SShinyam,May 28,"Kousa Dogwood
（Japanese Flowering Dogwood）

#ヤマボウシ 
#flowers #friendship 
#Shinyaさんの撮る写真
#soyana_art_shinya 

　　Shinya19❂86 ",1.0,,47.0,friendship
𝙲𝚑𝚛𝚒𝚜𝚝𝚒𝚗𝚊,@christina_tries,May 28,"Best Friends found the dogs! In the most adorable videos you will ever see in your entire life, 
@trentylocks
 & 
@SexyChuckieT
 play with some dogs! It’s just like their intro video come to life! 
#AEWDoNFanFest #BestFriends #Dogs",1.0,2.0,47.0,friendship
Jenny,@Jennster83,May 28,"I also got to get a big #BestFriends hug! Said hi to 
@Takesoup
!! Congratulated 
@willowwrestles
 on her epic win! And wished 
@thetayavalkyrie
 good luck! All in all, #AEWFanfest was fun!! Can't wait til #DoubleOrNothing tomorrow!!",1.0,3.0,47.0,friendship
Dimpooraj Talukdar,@Dimpooraj_India,May 28,"Ep: New Friends in Life , Thanks #anini.  
#assamese #friendship",,,2.0,friendship
mustLearnMore,@mustLearnMore,May 29,"""You hypocrite, first take the plank out of your own eye, and then you will see clearly to remove the speck from your brother's eye.""
— Matthew 7 : 5
#courage #tenacity #resilience #strength #love #family #friendship #gratitude #wisdom #discipline #philosophy #Christianity",,,1.0,friendship
Mohsen Sangi,@mohsen_sangi,May 29,"Days and weeks pass, but #friendship and kindness remain",1.0,2.0,4.0,friendship
Nick Montague,@montague_nick,May 28,"Great kids Stories -The Little Scamp's  - Sleepover Adventure: Nocturnal Animals & Farmhouse Fun   https://youtu.be/ojl8WhhQADM
#littlescamps #NocturnalAnimals #animals #sleepover #friendship #quizforkids #kidsquiz #KidsStories #storytime #kidsactivities",,1.0,,friendship
Angry Siân,@Angry_Sian,May 28,Love of my life #BFFs,,,2.0,friendship
Nebheprura,@nebheprura64,May 28,"Happy Trinity, friends! May the Almighty help you in all your good undertakings! #Trinity #faith #friendship",,1.0,23.0,friendship
Tizomu SHAFIC,@shafic_tizomu,May 29,"This Monday  morning am recalling moments of my first year in medical school, these are the covid times but Alhumdilillah Allah has pulled me through. 
This was with my old friend Edward. 
#COVID19 
#friendship",1.0,2.0,9.0,friendship
•ĐɆ฿Ɽ₳•,@RoseVioletDeb,May 29," Friendship is born at that moment when one person says to another, 'What! You too? I thought I was the only one'. 

#Quote  CSLewis 
#Friendship 
#SoulConnections ",,6.0,33.0,friendship
Inspiration by John,@LifeWithJohn,May 29,Notice the people who make an effort to stay in your life. ~ #TrueFriends,,10.0,17.0,friendship
MuYabi KhaNom,@JasLyXMuyabi,May 28,"Hum Log 
@Jaslyxsherya
 
@MettBeauty
 

#friendshipgoals",4.0,2.0,5.0,friendship
kay,@bvbeez,May 28,all here for the drama #bffs,,1.0,6.0,friendship
Sathish kumar - Sathish On Wheels,@Rsathishkumar36,May 28,"Sunday Beach Walk | #MarinaBeach | #WheelchairYoutuber
Stay Connected & Watch out more Videos ! Click Subscribe to Sathish On Wheels YouTube Channel - https://youtube.com/@SathishOnWheels?sub_confirmation=1…

#BeachWalk #Nanbie #Friendship #SundayBeachWalk #SathishOnWheels #disabilityawareness #WheelchairLife",,,3.0,friendship
Lina Ali,@LinaAliArt,May 29,"Beautiful wedding with beautiful people!

It was a lovely event and the couple looked so sweet together. Congratulations to the beautiful couple, Pn Lela and family.

#artist #artistlife #friend #friendship #love #people #linaaliart",,,1.0,friendship
BARE,@BAREInc_org,May 28,"NEW EPISODE 

Jen and Jordan discuss #friendship experiences before, during and after #transplant.

Listen on all podcasts platforms or click the link below:

https://open.spotify.com/episode/0vzuDD36jsO6AwYLvpNyrE?si=RqGsSpCvTCWkSRfKPc3IEA…

What has your friendship experience been like throughout your #BA journey?",,1.0,4.0,friendship
TheEnglishCaravanCo,@TheEnglishCarav,May 29,"Morning Campers!...  

#morningcampers #haveagreatday #lotsoflove #caravanlove #friendship #love  #caravanfamily #smile #behappy",1.0,2.0,4.0,friendship
Rhea,@purplewhitish,May 29,"When your co-star turns as your bestest friend 
#HarshadChopda #PranaliRathod #Harshali #ShaheerSheikh #ericafernandes #sharica #yrkkh #krpkab #friendship #friendshipgoals",1.0,5.0,38.0,friendship
Abdul Hanan Baig,@hanan_baig,May 28,"Pics 1: True friends exist  

Pic 2: But same true بےغیرت friends be like

#dost #friendship #friends",,,2.0,friendship
@lvysthorns,·,May 29,i still can’t…ignore the score you know we’re #truefriends,1.0,,1.0,friendship
Petals of Support,@PetalsofSupport,May 29,"Two New Solo Episodes this week

When Times Are A’Changing (5/30)

Triggered (6/1)

Will be available everywhere 

Petals of Support 

#podcast #advice #support #life #change #selfcare #triggered #emotional #negative #love #career #relationship #family #friendship",,5.0,3.0,friendship
The Festive Farm Co.,@thefestivefarm,May 29,"Tell your elephants what they mean to you.
.
.
https://thefestivefarmco.com/products/friendship-sisterhood-elephant-ornament?utm_source=twitter&utm_medium=organic-tweet&utm_campaign=twt-el-orn-w-card&utm_content=twt-el-orn-w-card…
.
.
.
.
.
.
.
#gifts #shop #gift #shopping #giftideasforher #giftideas2023 #shopsmall #shoplocal #madeintheusa #madeinamerica #friendship #sisterhood #meaningful #spreadjoy #elephant #friendship #sisterhood",1.0,1.0,3.0,friendship
Inspiration by John,@LifeWithJohn,May 27,"Some talk to you in their free time, and some free their time to talk to you.~ There's a big difference! ~ #TrueFriends",2.0,8.0,16.0,friendship
Mythos Arts,@ArtsMythos,May 29,"The Toaster short-film is out now, watch it on my YT channel called Mythos Arts... 105 :D

#Hairstyle #Friendship #LeisureActivity #Tree #Field #Seat #Grass #Happiness #Lawn #Eyewear #Beard #rapper #music #rap #film #mythosarts #My… https://vero.co/mythosarts10/1JWL-hb8tFZ4kJdvkt2vFm9J…",,2.0,5.0,friendship
TheEnglishCaravanCo,@TheEnglishCarav,May 28,"Morning Campers!...  

#morningcampers #haveagreatday #lotsoflove #caravanlove #friendship #love  #caravanfamily #smile #behappy",2.0,2.0,7.0,friendship
