Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Colors Cineplex,@Colors_Cineplex,May 28,"Tag your cheerleader in the comments and thank them for being the best one ever! 
@iamsrk
 #shreyastalpade 

#ShahRukhKhan #ShreyasTalpade #OmShantiOm #BestFriends #FriendshipGoals  #BollywoodMovie #ColorsCineplex",1.0,25.0,82.0,friendship
"Murder, She Won’t Shut Up About",@MSWSUApod,May 29,"girls when their friends tell them there’s been a murder on a nearby yacht

#girlswhen #murdershewrote #cozymystery #friendship #PodcastRecommendations",,1.0,2.0,friendship
Deanie H. Dunne,@DeanieHDunne,May 28,https://authorsden.com/visit/viewwork.asp?id=79020&authorid=129741… #WilburtheTractor still #1 in #childrensbooks #bedtime #dreaming #friendship #changes #kindness  Wilbur's book helps children cope with changes  #kidlit #farms #Tractors,,4.0,4.0,friendship
Cy-Fair ELC 2,@CFISDELC2,May 30,"Let the Games Begin…Field Day 2023. #Friendshipgoals #Teamspirit #Fun 
@CFISDELCS",,3.0,10.0,friendship
Loona May,@LoonaMay_artist,May 29,"GM gang 

Today I am a very sad girl. At night I saw off friends who came to visit and I became lonely.

#friendship",2.0,,5.0,friendship
Wipapa,@Wipapa5,May 29,Right back atcha kid. Outstanding? That's debatable.  I'll accept human though.  True friendship is the foundation on which success is built. You are my rock.  #FriendsForever   ,2.0,3.0,7.0,friendship
Inspiration by John,@LifeWithJohn,May 28,"A friend is someone who helps you up when you're down, and if they can't , they lie down beside you and listen. ~ #TrueFriends",1.0,20.0,46.0,friendship
•| ᴛᴜʟɪᴘ |•,@p4txh,May 29,"I finish my job, DRAWS FOR EVERYONE WUAHAHAHAHA
#drawing #digitalart #digitalpainting #teamfortress2oc #friendship #MYBABYYYY",1.0,,4.0,friendship
Liselotte,@liselotteanita,May 28,"I am with you  
#tattoo #friendshiptattoo #tattooart #BestFriends",2.0,1.0,7.0,friendship
Destination2Future,@Dest2Future,May 29,"The Three Types of People You’ll Meet in Difficult Times 

#difficulttimes #truefriends #lifelessons #gratitude #forgiveness #strength #adversity #betrayal #abandonment #movingon",,,2.0,friendship
Ninja Y23,@NinjaY23,May 28,I hope you enjoyed the short! Make sure to check out the YouTube channel! #CODWarzone2 #Warzone2  #RebirthIsland #Verdansk84 #NewMapNewTactics #SquadGoals #WarzoneUpdates #BattleroyaleLife #GamingCommunity #GamingGoals #LoadoutCustomization #TacticalAdvantage  #WinningStreak.,,,,friendship
This Dog Writes,@thisdogwrites,May 29,Loss is never easy. The memories of those lost will be with us forever. #MemorialDay #DogsofTwittter #bestfriends,1.0,,1.0,friendship
Gale Riding,@RidingGale,May 27,Mylo Finds A Friend #childrensbook #kindness #friendship #authors #poets #acceptance #writers,,1.0,5.0,friendship
Anula Goenka,@anula_goenka,May 28,"Friendship aren't measured by time ,they are measured by the size of the imprint they leave in your heart .
#consciousliving #friendship #friends #jokes #love #pranks",,,2.0,friendship
Rod,@RodOnF1,May 28,"The 
@WonkeyDonkeyVC
 is a truly wonderful place, caring for ex-working and mistreated donkeys, miniature horses and goats. Wonderful to see them relaxed in their forever home :) #AnimalRights #donkeys #BestFriends",,,9.0,friendship
hey hayley,@hunnyy_hayleyy,May 29, Life is a beautiful ride with good company! #friendship,,,,friendship
Kissmyassh.tray,@Kissmyassh_tray,May 28,"best buds

shop herehttp://squilglass.shop/kissmyasshtray

#resin #resinart #BestFriends #420Life #WeedLife #WeedLovers",,2.0,3.0,friendship
Northumberland Freemasons,@ProvincialGLN,May 28,"Northumberland Masonic Golfing Society: New Committee, Exciting Events, and Opportunities Await! Read more at https://northumberlandmasons.org.uk/northumberland-masonic-golfing-society-new-committee-exciting-events-and-opportunities-await/… #freemasons #charity #integrity #friendship #respect",,3.0,38.0,friendship
Bryan Marquard,@BryanMarquard,May 27,"My friend Daniel (right, on keyboard) and I provided music at a Vermont wedding reception more than 40 years ago -- the memory now as blurry as this photo. We were so young. #memory #friendship",1.0,,27.0,friendship
The Pakistan,@thepakistan2021,May 29,"where are you going?

 #funnyanimal #funny #animal #farm #farming #cuteanimals #cute #naturelovers #AnimalLovers #bestfriendship #friendship #thepakistan

For More Visit: http://thepakistan.pk",,,,friendship
Andrew Kinzie,@andrewkinzie36,May 28,"Had a fun day Saturday with 
@HavenMullins8
 got a little muddy nothing better then hanging out with my best friend #BestFriends 
@MattMullins210",1.0,,6.0,friendship
Wipapa,@Wipapa5,May 28,And thank you for being the reason that I smile!  #FriendsForever ,1.0,1.0,1.0,friendship
Xaija ~ VTuber ~ New Baby Hiatus Arc ~,@XaijaHawk,May 28,"When my newborn can't sleep I stay up and look at art I got with friends 

Today i wanted to share the first pictures of my favorite Ducky and me

Maybe I'll make this a normal thing when my newborn can't sleep
#Vtubers #friendship #VtubersUprising",2.0,1.0,13.0,friendship
Mastihubz,@sarcatism123,May 29,"when friends doesn`t need you.....
#Friends #friendship #friend #girlfriends #girls #bestie #telugumovies #RamSiyaRam #ISRO #HappyBirthdayAtulKishan #MondayMotivation #Kendall #GTvsCSK #Hardikpandya #Msdhoni #Dhoniforever #ipl2023 #iplCup #Telugumemes #telugureels",,,1.0,friendship
Abhay Maurya,@AbhayMaury71744,May 30,Created with ToonMe app #toonme #friendship #editing,,,,friendship
Mangy Mongrel,@mongrel_mangy,May 29,A tale of two dogs. #dogs #pets #animals #bestfriends,,,,friendship
Inspiration by John,@LifeWithJohn,May 29,The best relationship is when you act like lovers and be best friends at the same time. ~ Not easy to find! ~ #BestFriends,,11.0,23.0,friendship
Maple Life TV,@MapleLifeTV,May 28,"How is social life in Vancouver different from social life in Egypt?  
#vancouver #egypt #friendship",3.0,1.0,2.0,friendship
MissC,@MissC191211,May 28,My guardian angels  #beautifulgirls #friendship,,,1.0,friendship
sharon,@sharonL33940258,May 29,"The World Inside Stephanie's Head Book 1 in the Stephanie Series Sharon Lopez 
@sharonL33940258
 https://books2read.com/u/bo8Qq1 #WolfPackAuthors #friendship #Romance #betrayal #iartg #ian1 #ASMSG #WritingCommunity #readerscommunity #readers #readingcommunity #indieauthor #books",,46.0,36.0,friendship
Lera Blog,@Lerablog1,May 29,"9 reasons why we lose #friends 
#friendship #friend",1.0,,2.0,friendship
Nick Montague,@montague_nick,May 27,"Great kids Stories -The Little Scamp's  - Sleepover Adventure: Nocturnal Animals & Farmhouse Fun   https://youtu.be/ojl8WhhQADM
#littlescamps #NocturnalAnimals #animals #sleepover #friendship #quizforkids #kidsquiz #KidsStories #storytime #kidsactivities",,1.0,,friendship
Dunblane Cricket,@DunblaneCricket,May 28,"Great morning at the Sunday Slam.  Loss to Stirling County but definitely our best performance this season.

Thank you to 
@StirlingCCC
 for being wonderful hosts as always.

Cricket is the sport that brings everyone #together.

#dunblane #cricket #cranes #friendship",,2.0,15.0,friendship
Sírere,@ThisIsOmolade,May 28,"Friendship is all I have, and that itself is what I need #friendship

Treasured forever",,,2.0,friendship
m HAPPY PRIDE,@erodashire,May 28,they're so #bestfriends,,,,friendship
Not MariaⓋ,@flloydthecat,May 28,So I have rid myself of a very unhealthy and #toxic relationship that has spanned 30ish years. It's cathartic but still feels like a bereavement. #friendship #lettinggo,6.0,1.0,25.0,friendship
Northumberland Freemasons,@ProvincialGLN,May 28,Happy Northumberland Day from everyone at Northumberland Freemasons. Find out how to join at https://northumberlandmasons.org.uk/contact-us/ #freemasons #charity #integrity #friendship #respect,,1.0,11.0,friendship
Chairus,@tweChairus,May 29,"""A cup of tea is best enjoyed in the company of cherished friends, where laughter flows and memories are created.""

#CHAI
#tea
#friendship",,1.0,4.0,friendship
HolyGroundToday - Author I Writer I Blogger,@GodsHolyGround,May 27,#Dogs love to to go #riding w/their #bestfriends. Plz join #Samson on all his great #dogadventures. #books #EBOOK https://buff.ly/3jVscai #saturdayvibe #saturdaymorning #saturdayfeeling #saturdaymotivation #saturdaythought  #samsonsgreatadventures #travelingsamson #caturday #read,,,1.0,friendship
Bear™,@BDMed_Bear,May 28,"Good morning, Today I'm going out for coffee then heading to the stables to see the horses! Hope everyone has a wonderful Sunday! #bearswithjobs #WeekendVibes #MentalHealthMatters #bekindtoanimals #horses #stables #horseriding #friendship",6.0,1.0,69.0,friendship
Meghan Csontos,@BaconandMegs81,May 28,"Week One Update Is Up!! 

https://gofund.me/e5097427 #GoFundMe #BestFriends #Dogsarefamily #DogsofTwittter #GermanShepherd #RescueDogs #dogs",10.0,6.0,10.0,friendship
Teri Drobnick,@TeriDrobnick,May 29,"Little friends and S’mores..so fun!

#friends #MemorialDay2023 #friendship",,,,friendship
Funmi Oni$,@FunmiOnisile,May 28,"Always Sisters
Always friends
Always VIZA
Always RILA
Love you 
@LABOM3
 @daraedyini05
.
.
#friends #friendship #friendsforever #RILA #biblecollege",,,,friendship
Bunny Love,@bunnylove403,May 27,"Def twinning 
#wholesome #meme #friendship #友達",,,4.0,friendship
Charismatic Melow,@EvelynBoitumel2,May 28,To those who make your days better #friendship,,,1.0,friendship
Inspiration by John,@LifeWithJohn,May 28,Always love your friends from your heart not from your mood or need. ~ Your friends are precious. Never let your need or mood damage those relationships. ~ #TrueFriends,1.0,1.0,10.0,friendship
Lisa Brandt,@lisambrandt,May 27,"My pal 
@erindavis
 and I host 
@GandFthepodcast
 - Gracefully & Frankly. We talk about anything and everything! This week, my summer working at a nudist camp, a study that misled millions of women about menopause + more. #friendship",,2.0,8.0,friendship
Robert Gabriel,@Robert_G02,May 28,#BestFriends Same dream ,,,,friendship
Michelle Giles,@micheygiles87x,May 28,The best day yesterday  I love this one so much  #wedding #bestfriends,,,,friendship
Let’s Talk Positions,@PositionsPod,May 29,"#Friendship is what we are about in this #newepisode. Listen on Apple Podcast, Spotify, Stitcher or iHeartRadio Podcasts!!!

#podcast #new #friendhsip #fwb #PodNation #PodsInColor

https://open.spotify.com/episode/2D7XmPPuBH7xRFehiHwCiU?si=k0168DxjSJO7ab49GCi7ZA…",,10.0,5.0,friendship
Smitty,@jason_smith1302,May 28,"Neither one forced into this situation, #bestfriends",,,3.0,friendship
Leeanney,@Leeanneycakes,May 28,"When the 'Ladies who Lunch' get dressed up 
#friendship",,,,friendship
Vandana Srivastava,@thebookplatter,May 29," Thanks for your unflinching support @saxena_shruti20 and the wonderful work you are doing @lotuspetalfoundation 

#thebookplatter #lotuspetalfoundation #friendshipgoals #changinglives #unforeseen #shortstories #education",,,,friendship
Darren Smith Photography,@photos_dsmith,May 29,#Fishermen returning after a morning #fishing session from #Whitby #Pier with their #fresh #catch #northyorkshire #northyorkshiremoors #northyorkshirecoast #PictureOfTheDay #localbusiness #friendship #urbanphotography for more see http://darrensmith.org.uk,,2.0,43.0,friendship
𝘼𝙣𝙣𝙖,@SimoAnnamaria,May 29,"87th day of #onephotoadaychallenge
Coffee time is all the time!
#CoffeeTime #friendship",,,1.0,friendship
Caroline Malcolm-Boulton The Scribbler CMB,@TheScribblerCMB,May 29,"#friendship #conversations #discussions #friends
There's nothing better.  That's why I so appreciate having all of you who come to this space to help inform and inspire me. ",,,6.0,friendship
Devonshire Freemasons,@DevonMasons,May 29,"Prostate Cancer Awareness Read more  https://buff.ly/3MAJFPv  

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland #prostate #Awareness",1.0,9.0,36.0,friendship
JessCapshaw1fan ( CalzonaDevotion),@JessCapshaw1fan,May 28,"OMG, have you seen the chemistry between 
Jessica Capshaw and Sara Ramirez ? These two are the definition of two ppl who have real chemistry on and off screen. Bravo , keeping it real and inspiring us all!   #Chemistry #actors  #SquadGoals #GreysAnatomy",,1.0,6.0,friendship
Param Singh FD,@fd_param,May 29," Love understands love; it needs no talk 

 IshqAan  ParAkshita 
@AkshitaMudgal9
 @8paramsingh
.
.
.
.
.
.

#parakshita #paramsingh #akshitamudgal #ishqaan #ishkparzornahi #soulmates #bffs #IPZN #ishqiahaan #ahaanveermalhotra #avm #ishqi #param #akshita #akshitaparam",,1.0,2.0,friendship
itot,@itotscii,May 28,"Guten Morgen 
@CetsCommunity
 

Life surprises us. Unexpected people can be your strongest support. Embrace their kindness. Be grateful. 

#UnexpectedSupport #TrueFriends",,1.0,5.0,friendship
Kristina | of Emotion,@NerdWoman_,May 30,"Ha! Over 20 years and we will never part, right 
@brandiwein
? 

#friendship",3.0,1.0,2.0,friendship
Donyea Foster,@FosterDonyea,May 28,What it's all about? #bestfriends,,,,friendship
Annette C.,@Carson74life,May 28,"Our Lab Emma, when she was just a baby. 
#DogLover #DogLife #dogmom 
#BestFriends",,,1.0,friendship
Jagat,@jagat_app,May 29,"Jagat in #Hungary !
 
Jagat is now ranked #1on the chart of social categories on #GooglePlay in Hungary!

Thank you for the support! 

Download Jagat and invite your friends to: https://jagat.io

#jagatapp #jagat #zenly #zenlyalternative #friend  #friendship",,1.0,4.0,friendship
Dan Meadows,@dnymud,May 29,Check it out! I just voted for Friends in the #FriendshipGoals Tug O' War.  https://apps.apple.com/us/app/arizona-state-university/id453761080…,,,,friendship
Moneycontrol,@moneycontrolcom,May 29,"#MCTrends | Zerodha co-founder Nikhil Kamath is worried about the world facing a “friendship recession” with a number of people admitting to lacking close friends.

Read what he said 
https://moneycontrol.com/news/trends/billionaire-zerodha-co-founder-nikhil-kamath-is-worried-about-friendship-recession-10687741.html…
@AnkitaSengupta_
 | #Zerodha #Friendship #SocialMedia",1.0,5.0,14.0,friendship
Balijepalli Madhav,@BalijepalliMad1,May 28,#NewProfilePic  my fevicol bond friend 16 yrs #friendship,,,,friendship
JustFashionNow,@justfashionnow,May 28,"Matching Sets Collection | JustFashionNow
Shop Now>>https://bit.ly/MatchingSets_JFN…
Extra 20% OFF Discount: JFNTW20
#outfitoftheday #outfits #BestFriend #BestFriends #sisters  #matchfixing #besties #outfitoftheday",,,,friendship
Neeavyn,@neeavyn,May 29,"Squishy friends to bring you through monday :)
#monday #cute #friendship",,,,friendship
Inspiration by John,@LifeWithJohn,May 29,"""I will never be that friend who calls you every day, but I will always be that friend you can rely on when your world collapses."" ~ If you have a friend like that in your life, consider yourself very fortunate. ~ #TrueFriends",,4.0,6.0,friendship
Dawson Lodge,@Dawson_Lodge,May 29,"Charles loves the piano and Emmanuel   is always willing to teach him a new note or two.        #personcentred #bond
#bankholidayfun #friendship  #wellbeing 
@Dawson_Lodge
 @AnchorLaterLife
 @AnchorJobs
 @NAPAlivinglife",,1.0,5.0,friendship
Dale Sellers,@SellersDale,May 29,"You may be #ready for a #new #relationship or #emotional #experience. Enjoy the #magic of #love. #intimacy #trust #friendship #abundance #prosperity Book your psychic reading today! http://bit.ly/2D6T2ln  #psychic #reiki #medium #intuition #tarot
http://dalesellers.com",,,2.0,friendship
Susan Harvey,@NurtureGnomes,May 29,"These are all ready to be posted tomorrow and I also have a special #FathersDay option too (these have already been posted). All come with a gift box 

https://nurturegnomes.co.uk/product/thank-you-gift…

#thankyou #personalised #pebbles #keepsake #giftideas #BankHoliday #rainbow #dad #bestfriends",,3.0,7.0,friendship
Rashid,@rashidzia101,May 28,"Congratulations #TayyipErdoğan 
Congratulations #turkey
Tayyip Erdoğan won once again and selected President for the next 5 year
Long live #TayyipErdoğan 
Long live PakTurk #friendship",,,2.0,friendship
Margaret Twomey,@AusAmbRome,May 28,"Great to be able to show my former US & UN counterparts from Fiji days, Judith & Osnat, the marvels of Rome this weekend. Fun to find a familiar beverage in the local negozio! #FriendsForever ",,2.0,26.0,friendship
The Squad | Foundation of Film3,@Film3Squad,May 28,"‘Electric Child:’ First Look at The Squad's own 
@simonjaquemet
 's Sci-Fi Thriller

#SquadGoals #Film3
https://deadline.com/2023/03/elliott-crosset-hove-in-sci-fi-thriller-electric-child-first-look-1235309175/… via 
@Deadline",3.0,8.0,25.0,friendship
Robin Densmore Fuson,@RobinLFuson,May 29,"The store cat, Purrfect, helps uncover the mystery in the #contemporaryromance #bestfriends fall in love
A SPARKLE OF SILVER 
https://amazon.com/dp/B07BD2Q7SP/ref…",,2.0,,friendship
